Ticket_ID,Ticket_Type,Created_Date,Channel,Automation_Used,Resolution_Time_Hours,Resolved_First_Contact,Customer_Satisfaction,Resolved_Date
TKT-02390,Technical Issue,2024-01-25 21:15:00,Chatbot,No,0.5,Yes,3.0,2024-01-25 21:45:00
TKT-02391,Technical Issue,2024-01-25 21:30:00,Chatbot,No,1.8,Yes,2.0,2024-01-25 23:18:00
TKT-02392,Billing Issue,2024-01-25 21:45:00,Self-Service,No,3.54,Yes,4.0,2024-01-26 01:17:24
TKT-02393,Account Issue,2024-01-25 22:00:00,Self-Service,Yes,6.23,Yes,4.0,2024-01-26 04:13:48
TKT-02394,Account Issue,2024-01-25 22:15:00,Self-Service,Yes,3.25,Yes,3.0,2024-01-26 01:30:00
TKT-02395,Technical Issue,2024-01-25 22:30:00,Chatbot,No,5.4,Yes,2.0,2024-01-26 03:54:00
TKT-02396,Account Issue,2024-01-25 22:45:00,Self-Service,Yes,0.5,Yes,4.0,2024-01-25 23:15:00
TKT-02397,Technical Issue,2024-01-25 23:00:00,Self-Service,Yes,6.1,Yes,5.0,2024-01-26 05:06:00
TKT-02398,Account Issue,2024-01-25 23:15:00,Self-Service,Yes,0.5,Yes,4.0,2024-01-25 23:45:00
TKT-02399,Technical Issue,2024-01-25 23:30:00,Email,Yes,1.43,Yes,4.0,2024-01-26 00:55:48
TKT-02400,Billing Issue,2024-01-25 23:45:00,Self-Service,Yes,3.79,Yes,3.0,2024-01-26 03:32:24
TKT-02401,Billing Issue,2024-01-26 00:00:00,Chatbot,No,2.67,No,2.0,2024-01-26 02:40:12
TKT-02402,General Inquiry,2024-01-26 00:15:00,Chatbot,Yes,8.33,Yes,5.0,2024-01-26 08:34:48
TKT-02403,Technical Issue,2024-01-26 00:30:00,,No,6.59,Yes,3.0,2024-01-26 07:05:24
TKT-02404,Account Issue,2024-01-26 00:45:00,Email,Yes,3.97,Yes,4.0,2024-01-26 04:43:12
TKT-02405,Technical Issue,2024-01-26 01:00:00,Chatbot,Yes,0.5,No,4.0,2024-01-26 01:30:00
TKT-02406,Account Issue,2024-01-26 01:15:00,Self-Service,Yes,6.08,Yes,2.0,2024-01-26 07:19:48
TKT-02407,Technical Issue,2024-01-26 01:30:00,Phone,No,3.06,Yes,,2024-01-26 04:33:36
TKT-02408,Technical Issue,2024-01-26 01:45:00,,Yes,4.51,Yes,2.0,2024-01-26 06:15:36
TKT-02409,Technical Issue,2024-01-26 02:00:00,Self-Service,Yes,4.21,Yes,3.0,2024-01-26 06:12:36
TKT-02410,Technical Issue,2024-01-26 02:15:00,Self-Service,Yes,3.47,Yes,4.0,2024-01-26 05:43:12
TKT-02411,Account Issue,2024-01-26 02:30:00,Self-Service,Yes,3.25,Yes,4.0,2024-01-26 05:45:00
TKT-02412,Account Issue,2024-01-26 02:45:00,Phone,Yes,3.84,No,2.0,2024-01-26 06:35:24
TKT-02413,Technical Issue,2024-01-26 03:00:00,Email,Yes,3.02,Yes,3.0,2024-01-26 06:01:12
TKT-02414,Account Issue,2024-01-26 03:15:00,Chatbot,No,3.4,Yes,3.0,2024-01-26 06:39:00
TKT-02415,Technical Issue,2024-01-26 03:30:00,Email,No,1.83,Yes,3.0,2024-01-26 05:19:48
TKT-02416,Account Issue,2024-01-26 03:45:00,Chatbot,Yes,8.26,Yes,4.0,2024-01-26 12:00:36
TKT-02417,Technical Issue,2024-01-26 04:00:00,Chatbot,Yes,0.95,Yes,3.0,2024-01-26 04:57:00
TKT-02418,Technical Issue,2024-01-26 04:15:00,Phone,Yes,5.26,Yes,4.0,2024-01-26 09:30:36
TKT-02419,General Inquiry,2024-01-26 04:30:00,Chatbot,Yes,4.08,Yes,4.0,2024-01-26 08:34:48
TKT-02420,Billing Issue,2024-01-26 04:45:00,Self-Service,No,4.21,Yes,5.0,2024-01-26 08:57:36
TKT-02421,General Inquiry,2024-01-26 05:00:00,Self-Service,Yes,5.71,No,4.0,2024-01-26 10:42:36
TKT-02422,Account Issue,2024-01-26 05:15:00,Email,Yes,5.63,Yes,3.0,2024-01-26 10:52:48
TKT-02423,Technical Issue,2024-01-26 05:30:00,Self-Service,No,1.43,Yes,5.0,2024-01-26 06:55:48
TKT-02424,Technical Issue,2024-01-26 05:45:00,Chatbot,Yes,4.52,Yes,,2024-01-26 10:16:12
TKT-02425,Account Issue,2024-01-26 06:00:00,Chatbot,Yes,6.91,Yes,4.0,2024-01-26 12:54:36
TKT-02426,Technical Issue,2024-01-26 06:15:00,,Yes,3.3,No,5.0,2024-01-26 09:33:00
TKT-02427,General Inquiry,2024-01-26 06:30:00,,Yes,3.43,Yes,5.0,2024-01-26 09:55:48
TKT-02428,Account Issue,2024-01-26 06:45:00,Self-Service,Yes,5.32,Yes,4.0,2024-01-26 12:04:12
TKT-02429,Billing Issue,2024-01-26 07:00:00,Phone,Yes,3.74,No,5.0,2024-01-26 10:44:24
TKT-02430,Technical Issue,2024-01-26 07:15:00,Self-Service,Yes,4.36,Yes,4.0,2024-01-26 11:36:36
TKT-02431,Technical Issue,2024-01-26 07:30:00,Chatbot,Yes,3.93,Yes,3.0,2024-01-26 11:25:48
TKT-02432,Technical Issue,2024-01-26 07:45:00,Self-Service,No,1.27,Yes,,2024-01-26 09:01:12
TKT-02433,Technical Issue,2024-01-26 08:00:00,Email,No,5.38,Yes,4.0,2024-01-26 13:22:48
TKT-02434,Account Issue,2024-01-26 08:15:00,Self-Service,Yes,6.51,Yes,5.0,2024-01-26 14:45:36
TKT-02435,General Inquiry,2024-01-26 08:30:00,Chatbot,Yes,1.85,Yes,4.0,2024-01-26 10:21:00
TKT-02436,General Inquiry,2024-01-26 08:45:00,Chatbot,No,1.17,Yes,4.0,2024-01-26 09:55:12
TKT-02437,Technical Issue,2024-01-26 09:00:00,Self-Service,No,1.01,Yes,3.0,2024-01-26 10:00:36
TKT-02438,General Inquiry,2024-01-26 09:15:00,Self-Service,No,3.27,Yes,5.0,2024-01-26 12:31:12
TKT-02439,Technical Issue,2024-01-26 09:30:00,Self-Service,Yes,2.97,Yes,5.0,2024-01-26 12:28:12
TKT-02440,Billing Issue,2024-01-26 09:45:00,Chatbot,No,-3.78,No,4.0,2024-01-26 13:31:48
TKT-02441,Billing Issue,2024-01-26 10:00:00,Self-Service,Yes,3.51,No,3.0,2024-01-26 13:30:36
TKT-02442,Technical Issue,2024-01-26 10:15:00,Chatbot,Yes,3.34,Yes,4.0,2024-01-26 13:35:24
TKT-02443,General Inquiry,2024-01-26 10:30:00,Chatbot,No,0.83,No,3.0,2024-01-26 11:19:48
TKT-02444,Technical Issue,2024-01-26 10:45:00,Self-Service,No,3.07,Yes,4.0,2024-01-26 13:49:12
TKT-02445,Technical Issue,2024-01-26 11:00:00,Email,Yes,7.11,Yes,4.0,2024-01-26 18:06:36
TKT-02446,Billing Issue,2024-01-26 11:15:00,Phone,Yes,5.92,No,4.0,2024-01-26 17:10:12
TKT-02447,Billing Issue,2024-01-26 11:30:00,Self-Service,No,7.45,Yes,4.0,2024-01-26 18:57:00
TKT-02448,Technical Issue,2024-01-26 11:45:00,Self-Service,Yes,3.97,No,4.0,2024-01-26 15:43:12
TKT-02449,Technical Issue,2024-01-26 12:00:00,Self-Service,No,3.15,Yes,4.0,2024-01-26 15:09:00
TKT-02450,Account Issue,2024-01-26 12:15:00,Chatbot,Yes,7.1,Yes,5.0,2024-01-26 19:21:00
TKT-02451,Account Issue,2024-01-26 12:30:00,Self-Service,Yes,3.33,No,5.0,2024-01-26 15:49:48
TKT-02452,Billing Issue,2024-01-26 12:45:00,Self-Service,No,4.04,Yes,4.0,2024-01-26 16:47:24
TKT-02453,Account Issue,2024-01-26 13:00:00,,Yes,0.5,No,3.0,2024-01-26 13:30:00
TKT-02454,Technical Issue,2024-01-26 13:15:00,Self-Service,No,5.74,Yes,4.0,2024-01-26 18:59:24
TKT-02455,Account Issue,2024-01-26 13:30:00,Chatbot,Yes,2.58,Yes,4.0,2024-01-26 16:04:47
TKT-02456,Account Issue,2024-01-26 13:45:00,Self-Service,Yes,5.1,Yes,4.0,2024-01-26 18:51:00
TKT-02457,Technical Issue,2024-01-26 14:00:00,Chatbot,Yes,5.74,Yes,3.0,2024-01-26 19:44:24
TKT-02458,Account Issue,2024-01-26 14:15:00,Self-Service,Yes,3.19,Yes,2.0,2024-01-26 17:26:24
TKT-02459,Account Issue,2024-01-26 14:30:00,Chatbot,No,6.28,Yes,3.0,2024-01-26 20:46:48
TKT-02460,Technical Issue,2024-01-26 14:45:00,Email,Yes,3.85,Yes,3.0,2024-01-26 18:36:00
TKT-02461,Account Issue,2024-01-26 15:00:00,Self-Service,Yes,1.87,Yes,3.0,2024-01-26 16:52:12
TKT-02462,Technical Issue,2024-01-26 15:15:00,Self-Service,No,3.07,Yes,3.0,2024-01-26 18:19:12
TKT-02463,Billing Issue,2024-01-26 15:30:00,Self-Service,Yes,4.53,Yes,1.0,2024-01-26 20:01:48
TKT-02464,Technical Issue,2024-01-26 15:45:00,Self-Service,No,4.62,Yes,2.0,2024-01-26 20:22:12
TKT-02465,Technical Issue,2024-01-26 16:00:00,,Yes,2.46,Yes,3.0,2024-01-26 18:27:36
TKT-02466,Technical Issue,2024-01-26 16:15:00,Self-Service,Yes,5.58,No,5.0,2024-01-26 21:49:47
TKT-02467,Technical Issue,2024-01-26 16:30:00,Self-Service,No,5.44,No,2.0,2024-01-26 21:56:24
TKT-02468,Technical Issue,2024-01-26 16:45:00,Chatbot,No,7.14,Yes,4.0,2024-01-26 23:53:24
TKT-02469,Account Issue,2024-01-26 17:00:00,Phone,Yes,2.94,Yes,3.0,2024-01-26 19:56:24
TKT-02470,Billing Issue,2024-01-26 17:15:00,Phone,Yes,5.81,Yes,4.0,2024-01-26 23:03:36
TKT-02471,Technical Issue,2024-01-26 17:30:00,Chatbot,Yes,1.38,No,,2024-01-26 18:52:48
TKT-02472,Technical Issue,2024-01-26 17:45:00,Phone,Yes,5.02,Yes,3.0,2024-01-26 22:46:12
TKT-02473,Billing Issue,2024-01-26 18:00:00,Phone,Yes,1.62,Yes,3.0,2024-01-26 19:37:12
TKT-02474,Billing Issue,2024-01-26 18:15:00,Phone,Yes,5.3,No,3.0,2024-01-26 23:33:00
TKT-02475,Technical Issue,2024-01-26 18:30:00,Email,No,1.49,Yes,5.0,2024-01-26 19:59:24
TKT-02476,General Inquiry,2024-01-26 18:45:00,Self-Service,Yes,3.83,Yes,,2024-01-26 22:34:48
TKT-02477,Technical Issue,2024-01-26 19:00:00,Chatbot,Yes,5.01,Yes,2.0,2024-01-27 00:00:36
TKT-02478,Billing Issue,2024-01-26 19:15:00,Self-Service,Yes,5.39,Yes,3.0,2024-01-27 00:38:24
TKT-02479,General Inquiry,2024-01-26 19:30:00,Self-Service,Yes,3.7,Yes,4.0,2024-01-26 23:12:00
TKT-02480,Technical Issue,2024-01-26 19:45:00,Chatbot,Yes,7.72,Yes,3.0,2024-01-27 03:28:12
TKT-02481,Technical Issue,2024-01-26 20:00:00,Self-Service,Yes,-5.13,Yes,5.0,2024-01-27 01:07:48
TKT-02482,Account Issue,2024-01-26 20:15:00,Phone,No,3.31,Yes,3.0,2024-01-26 23:33:36
TKT-02483,Technical Issue,2024-01-26 20:30:00,Self-Service,Yes,6.77,Yes,4.0,2024-01-27 03:16:12
TKT-02484,Billing Issue,2024-01-26 20:45:00,Self-Service,No,6.0,Yes,4.0,2024-01-27 02:45:00
TKT-02485,General Inquiry,2024-01-26 21:00:00,Self-Service,Yes,5.79,Yes,2.0,2024-01-27 02:47:24
TKT-02486,General Inquiry,2024-01-26 21:15:00,Self-Service,Yes,6.36,Yes,4.0,2024-01-27 03:36:36
TKT-02487,Billing Issue,2024-01-26 21:30:00,Email,Yes,4.19,Yes,4.0,2024-01-27 01:41:24
TKT-02488,Technical Issue,2024-01-26 21:45:00,Self-Service,Yes,0.5,Yes,3.0,2024-01-26 22:15:00
TKT-02489,Account Issue,2024-01-26 22:00:00,Self-Service,Yes,6.29,Yes,3.0,2024-01-27 04:17:23
TKT-02490,Technical Issue,2024-01-26 22:15:00,Self-Service,Yes,4.62,Yes,3.0,2024-01-27 02:52:12
TKT-02491,Billing Issue,2024-01-26 22:30:00,Chatbot,No,0.5,Yes,2.0,2024-01-26 23:00:00
TKT-02492,Technical Issue,2024-01-26 22:45:00,Phone,No,4.87,Yes,2.0,2024-01-27 03:37:12
TKT-02493,Technical Issue,2024-01-26 23:00:00,Email,No,5.6,Yes,,2024-01-27 04:36:00
TKT-02494,Technical Issue,2024-01-26 23:15:00,Self-Service,No,3.85,Yes,2.0,2024-01-27 03:06:00
TKT-02495,Account Issue,2024-01-26 23:30:00,Self-Service,Yes,3.65,Yes,,2024-01-27 03:09:00
TKT-02496,Technical Issue,2024-01-26 23:45:00,Self-Service,No,5.13,Yes,5.0,2024-01-27 04:52:48
TKT-02497,Technical Issue,2024-01-27 00:00:00,Chatbot,Yes,3.3,Yes,3.0,2024-01-27 03:18:00
TKT-02498,Technical Issue,2024-01-27 00:15:00,,No,7.07,No,4.0,2024-01-27 07:19:12
TKT-02499,Technical Issue,2024-01-27 00:30:00,Self-Service,No,5.56,Yes,4.0,2024-01-27 06:03:36
TKT-02500,Account Issue,2024-01-27 00:45:00,Self-Service,Yes,1.42,No,4.0,2024-01-27 02:10:12
TKT-02501,Account Issue,2024-01-27 01:00:00,,No,5.96,Yes,2.0,2024-01-27 06:57:36
TKT-02502,Account Issue,2024-01-27 01:15:00,Self-Service,No,7.78,No,4.0,2024-01-27 09:01:48
TKT-02503,Billing Issue,2024-01-27 01:30:00,Chatbot,Yes,3.33,Yes,4.0,2024-01-27 04:49:48
TKT-02504,Billing Issue,2024-01-27 01:45:00,Self-Service,Yes,2.19,Yes,4.0,2024-01-27 03:56:24
TKT-02505,Technical Issue,2024-01-27 02:00:00,Self-Service,Yes,4.75,Yes,4.0,2024-01-27 06:45:00
TKT-02506,General Inquiry,2024-01-27 02:15:00,Self-Service,Yes,4.6,Yes,4.0,2024-01-27 06:51:00
TKT-02507,Technical Issue,2024-01-27 02:30:00,Self-Service,No,4.66,Yes,4.0,2024-01-27 07:09:36
TKT-02508,Technical Issue,2024-01-27 02:45:00,Self-Service,Yes,2.49,Yes,4.0,2024-01-27 05:14:24
TKT-02509,Technical Issue,2024-01-27 03:00:00,Self-Service,Yes,3.85,No,4.0,2024-01-27 06:51:00
TKT-02510,Account Issue,2024-01-27 03:15:00,Self-Service,Yes,4.77,Yes,5.0,2024-01-27 08:01:12
TKT-02511,Technical Issue,2024-01-27 03:30:00,Phone,Yes,0.5,Yes,5.0,2024-01-27 04:00:00
TKT-02512,Technical Issue,2024-01-27 03:45:00,Chatbot,Yes,2.99,Yes,5.0,2024-01-27 06:44:24
TKT-02513,Account Issue,2024-01-27 04:00:00,Chatbot,Yes,3.78,Yes,5.0,2024-01-27 07:46:48
TKT-02514,General Inquiry,2024-01-27 04:15:00,Self-Service,No,5.12,Yes,2.0,2024-01-27 09:22:12
TKT-02515,Account Issue,2024-01-27 04:30:00,Email,No,6.35,Yes,5.0,2024-01-27 10:51:00
TKT-02516,General Inquiry,2024-01-27 04:45:00,Self-Service,Yes,3.74,Yes,5.0,2024-01-27 08:29:24
TKT-02517,Technical Issue,2024-01-27 05:00:00,Phone,No,4.74,Yes,3.0,2024-01-27 09:44:24
TKT-02518,General Inquiry,2024-01-27 05:15:00,Self-Service,Yes,4.81,Yes,4.0,2024-01-27 10:03:36
TKT-02519,Billing Issue,2024-01-27 05:30:00,Self-Service,Yes,5.86,No,4.0,2024-01-27 11:21:36
TKT-02520,Account Issue,2024-01-27 05:45:00,Email,No,4.27,No,4.0,2024-01-27 10:01:12
TKT-02521,Technical Issue,2024-01-27 06:00:00,Self-Service,No,2.31,Yes,3.0,2024-01-27 08:18:36
TKT-02522,Billing Issue,2024-01-27 06:15:00,Email,Yes,6.02,Yes,4.0,2024-01-27 12:16:12
TKT-02523,Billing Issue,2024-01-27 06:30:00,Chatbot,Yes,1.7,Yes,5.0,2024-01-27 08:12:00
TKT-02524,Technical Issue,2024-01-27 06:45:00,Self-Service,No,3.76,Yes,3.0,2024-01-27 10:30:36
TKT-02525,Billing Issue,2024-01-27 07:00:00,Self-Service,No,4.04,Yes,5.0,2024-01-27 11:02:24
TKT-02526,Technical Issue,2024-01-27 07:15:00,Email,Yes,2.1,Yes,3.0,2024-01-27 09:21:00
TKT-02527,Billing Issue,2024-01-27 07:30:00,,No,5.58,Yes,5.0,2024-01-27 13:04:47
TKT-02528,Technical Issue,2024-01-27 07:45:00,Phone,Yes,2.56,Yes,4.0,2024-01-27 10:18:36
TKT-02529,Account Issue,2024-01-27 08:00:00,Chatbot,No,7.65,Yes,4.0,2024-01-27 15:39:00
TKT-02530,Account Issue,2024-01-27 08:15:00,Self-Service,Yes,3.35,Yes,5.0,2024-01-27 11:36:00
TKT-02531,Billing Issue,2024-01-27 08:30:00,Self-Service,No,2.69,No,4.0,2024-01-27 11:11:24
TKT-02532,Billing Issue,2024-01-27 08:45:00,Phone,Yes,4.21,Yes,4.0,2024-01-27 12:57:36
TKT-02533,General Inquiry,2024-01-27 09:00:00,Chatbot,Yes,6.22,No,5.0,2024-01-27 15:13:12
TKT-02534,Account Issue,2024-01-27 09:15:00,Chatbot,Yes,5.95,Yes,4.0,2024-01-27 15:12:00
TKT-02535,Technical Issue,2024-01-27 09:30:00,Self-Service,Yes,5.05,Yes,5.0,2024-01-27 14:33:00
TKT-02536,Account Issue,2024-01-27 09:45:00,Chatbot,Yes,3.92,No,4.0,2024-01-27 13:40:12
TKT-02537,Technical Issue,2024-01-27 10:00:00,Chatbot,No,2.26,Yes,3.0,2024-01-27 12:15:36
TKT-02538,Account Issue,2024-01-27 10:15:00,Phone,Yes,3.79,Yes,3.0,2024-01-27 14:02:24
TKT-02539,Billing Issue,2024-01-27 10:30:00,Self-Service,Yes,4.47,Yes,5.0,2024-01-27 14:58:12
TKT-02540,Account Issue,2024-01-27 10:45:00,Chatbot,No,4.87,Yes,,2024-01-27 15:37:12
TKT-02541,Account Issue,2024-01-27 11:00:00,Chatbot,No,0.81,No,5.0,2024-01-27 11:48:36
TKT-02542,Account Issue,2024-01-27 11:15:00,Self-Service,Yes,5.59,No,2.0,2024-01-27 16:50:24
TKT-02543,General Inquiry,2024-01-27 11:30:00,Self-Service,No,5.07,No,1.0,2024-01-27 16:34:12
TKT-02544,Billing Issue,2024-01-27 11:45:00,Self-Service,Yes,5.2,Yes,2.0,2024-01-27 16:57:00
TKT-02545,Technical Issue,2024-01-27 12:00:00,Self-Service,Yes,3.78,Yes,5.0,2024-01-27 15:46:48
TKT-02546,Account Issue,2024-01-27 12:15:00,Self-Service,No,2.58,Yes,5.0,2024-01-27 14:49:47
TKT-02547,Technical Issue,2024-01-27 12:30:00,Self-Service,Yes,3.99,Yes,3.0,2024-01-27 16:29:24
TKT-02548,Technical Issue,2024-01-27 12:45:00,Chatbot,Yes,6.35,Yes,4.0,2024-01-27 19:06:00
TKT-02549,Account Issue,2024-01-27 13:00:00,Chatbot,No,3.25,Yes,3.0,2024-01-27 16:15:00
TKT-02550,Account Issue,2024-01-27 13:15:00,Self-Service,No,4.68,No,5.0,2024-01-27 17:55:48
TKT-02551,Account Issue,2024-01-27 13:30:00,Phone,Yes,3.4,Yes,3.0,2024-01-27 16:54:00
TKT-02552,Account Issue,2024-01-27 13:45:00,Self-Service,Yes,5.3,Yes,3.0,2024-01-27 19:03:00
TKT-02553,Billing Issue,2024-01-27 14:00:00,Phone,Yes,0.5,Yes,4.0,2024-01-27 14:30:00
TKT-02554,Billing Issue,2024-01-27 14:15:00,Self-Service,Yes,3.02,No,3.0,2024-01-27 17:16:12
TKT-02555,General Inquiry,2024-01-27 14:30:00,Self-Service,Yes,6.14,Yes,4.0,2024-01-27 20:38:24
TKT-02556,Technical Issue,2024-01-27 14:45:00,,Yes,5.64,No,3.0,2024-01-27 20:23:24
TKT-02557,Account Issue,2024-01-27 15:00:00,Self-Service,Yes,2.78,No,5.0,2024-01-27 17:46:48
TKT-02558,Account Issue,2024-01-27 15:15:00,Self-Service,No,4.23,Yes,3.0,2024-01-27 19:28:48
TKT-02559,Technical Issue,2024-01-27 15:30:00,Chatbot,Yes,3.28,No,4.0,2024-01-27 18:46:48
TKT-02560,Technical Issue,2024-01-27 15:45:00,Chatbot,Yes,3.89,Yes,2.0,2024-01-27 19:38:24
TKT-02561,Account Issue,2024-01-27 16:00:00,Phone,No,3.43,Yes,,2024-01-27 19:25:48
TKT-02562,General Inquiry,2024-01-27 16:15:00,Chatbot,Yes,2.62,Yes,3.0,2024-01-27 18:52:12
TKT-02563,Account Issue,2024-01-27 16:30:00,Self-Service,Yes,4.45,Yes,5.0,2024-01-27 20:57:00
TKT-02564,Technical Issue,2024-01-27 16:45:00,Self-Service,No,2.42,Yes,,2024-01-27 19:10:12
TKT-02565,Account Issue,2024-01-27 17:00:00,Self-Service,Yes,3.55,No,3.0,2024-01-27 20:33:00
TKT-02566,Account Issue,2024-01-27 17:15:00,Email,Yes,4.69,Yes,5.0,2024-01-27 21:56:24
TKT-02567,Technical Issue,2024-01-27 17:30:00,Self-Service,No,0.5,Yes,3.0,2024-01-27 18:00:00
TKT-02568,Billing Issue,2024-01-27 17:45:00,Self-Service,Yes,3.83,Yes,1.0,2024-01-27 21:34:48
TKT-02569,Technical Issue,2024-01-27 18:00:00,Self-Service,No,5.32,Yes,4.0,2024-01-27 23:19:12
TKT-02570,Account Issue,2024-01-27 18:15:00,Email,Yes,6.75,Yes,2.0,2024-01-28 01:00:00
TKT-02571,Account Issue,2024-01-27 18:30:00,,Yes,0.8,Yes,4.0,2024-01-27 19:18:00
TKT-02572,Technical Issue,2024-01-27 18:45:00,Phone,Yes,5.16,No,4.0,2024-01-27 23:54:36
TKT-02573,Account Issue,2024-01-27 19:00:00,Self-Service,Yes,2.98,Yes,5.0,2024-01-27 21:58:48
TKT-02574,Billing Issue,2024-01-27 19:15:00,Self-Service,Yes,3.41,No,3.0,2024-01-27 22:39:36
TKT-02575,Billing Issue,2024-01-27 19:30:00,Phone,Yes,4.43,Yes,3.0,2024-01-27 23:55:48
TKT-02576,Account Issue,2024-01-27 19:45:00,,Yes,2.82,Yes,4.0,2024-01-27 22:34:12
TKT-02577,Technical Issue,2024-01-27 20:00:00,Email,No,4.38,Yes,3.0,2024-01-28 00:22:48
TKT-02578,Account Issue,2024-01-27 20:15:00,Chatbot,Yes,2.77,No,4.0,2024-01-27 23:01:12
TKT-02579,Billing Issue,2024-01-27 20:30:00,Chatbot,No,1.79,Yes,3.0,2024-01-27 22:17:24
TKT-02580,Account Issue,2024-01-27 20:45:00,Self-Service,Yes,6.88,Yes,2.0,2024-01-28 03:37:48
TKT-02581,Account Issue,2024-01-27 21:00:00,Chatbot,Yes,3.98,Yes,5.0,2024-01-28 00:58:48
TKT-02582,Technical Issue,2024-01-27 21:15:00,Self-Service,Yes,2.16,Yes,4.0,2024-01-27 23:24:36
TKT-02583,General Inquiry,2024-01-27 21:30:00,Chatbot,No,6.72,No,2.0,2024-01-28 04:13:12
TKT-02584,Account Issue,2024-01-27 21:45:00,Self-Service,Yes,3.01,Yes,4.0,2024-01-28 00:45:36
TKT-02585,Billing Issue,2024-01-27 22:00:00,Chatbot,Yes,3.95,Yes,3.0,2024-01-28 01:57:00
TKT-02586,Technical Issue,2024-01-27 22:15:00,Self-Service,No,0.85,No,2.0,2024-01-27 23:06:00
TKT-02587,Account Issue,2024-01-27 22:30:00,Self-Service,Yes,5.92,Yes,5.0,2024-01-28 04:25:12
TKT-02588,Technical Issue,2024-01-27 22:45:00,Phone,Yes,5.97,Yes,3.0,2024-01-28 04:43:12
TKT-02589,Billing Issue,2024-01-27 23:00:00,Self-Service,No,2.66,Yes,4.0,2024-01-28 01:39:36
TKT-02590,Technical Issue,2024-01-27 23:15:00,Self-Service,No,6.73,Yes,3.0,2024-01-28 05:58:48
TKT-02591,Technical Issue,2024-01-27 23:30:00,Self-Service,Yes,5.73,Yes,3.0,2024-01-28 05:13:48
TKT-02592,Account Issue,2024-01-27 23:45:00,Self-Service,Yes,2.66,Yes,4.0,2024-01-28 02:24:36
TKT-02593,General Inquiry,2024-01-28 00:00:00,Phone,Yes,2.88,Yes,4.0,2024-01-28 02:52:48
TKT-02594,Account Issue,2024-01-28 00:15:00,Self-Service,No,4.93,No,2.0,2024-01-28 05:10:48
TKT-02595,Technical Issue,2024-01-28 00:30:00,Chatbot,No,6.3,Yes,4.0,2024-01-28 06:48:00
TKT-02596,Technical Issue,2024-01-28 00:45:00,Email,No,5.33,Yes,3.0,2024-01-28 06:04:48
TKT-02597,Technical Issue,2024-01-28 01:00:00,Chatbot,No,3.36,Yes,3.0,2024-01-28 04:21:36
TKT-02598,Technical Issue,2024-01-28 01:15:00,Phone,Yes,6.73,Yes,4.0,2024-01-28 07:58:48
TKT-02599,Technical Issue,2024-01-28 01:30:00,,No,9.01,No,4.0,2024-01-28 10:30:36
TKT-02600,Billing Issue,2024-01-28 01:45:00,Chatbot,Yes,5.55,Yes,4.0,2024-01-28 07:18:00
TKT-02601,Billing Issue,2024-01-28 02:00:00,,Yes,3.94,Yes,4.0,2024-01-28 05:56:24
TKT-02602,Technical Issue,2024-01-28 02:15:00,,Yes,0.5,Yes,4.0,2024-01-28 02:45:00
TKT-02603,Account Issue,2024-01-28 02:30:00,Self-Service,Yes,4.99,No,4.0,2024-01-28 07:29:24
TKT-02604,Technical Issue,2024-01-28 02:45:00,Email,Yes,4.26,Yes,3.0,2024-01-28 07:00:36
TKT-02605,Account Issue,2024-01-28 03:00:00,Self-Service,Yes,5.11,Yes,1.0,2024-01-28 08:06:36
TKT-02606,Technical Issue,2024-01-28 03:15:00,Phone,Yes,2.56,Yes,4.0,2024-01-28 05:48:36
TKT-02607,Technical Issue,2024-01-28 03:30:00,Chatbot,Yes,2.31,No,3.0,2024-01-28 05:48:36
TKT-02608,Technical Issue,2024-01-28 03:45:00,Phone,Yes,3.98,Yes,4.0,2024-01-28 07:43:48
TKT-02609,Billing Issue,2024-01-28 04:00:00,Self-Service,No,4.23,No,4.0,2024-01-28 08:13:48
TKT-02610,Billing Issue,2024-01-28 04:15:00,Self-Service,Yes,1.7,No,3.0,2024-01-28 05:57:00
TKT-02611,Technical Issue,2024-01-28 04:30:00,Self-Service,Yes,5.48,Yes,3.0,2024-01-28 09:58:48
TKT-02612,General Inquiry,2024-01-28 04:45:00,Self-Service,Yes,0.5,Yes,5.0,2024-01-28 05:15:00
TKT-02613,Account Issue,2024-01-28 05:00:00,Self-Service,Yes,4.38,Yes,1.0,2024-01-28 09:22:48
TKT-02614,Technical Issue,2024-01-28 05:15:00,Chatbot,No,3.69,Yes,4.0,2024-01-28 08:56:24
TKT-02615,Technical Issue,2024-01-28 05:30:00,Chatbot,Yes,7.69,Yes,5.0,2024-01-28 13:11:24
TKT-02616,Account Issue,2024-01-28 05:45:00,Self-Service,Yes,2.4,Yes,3.0,2024-01-28 08:09:00
TKT-02617,Account Issue,2024-01-28 06:00:00,Self-Service,No,4.68,Yes,4.0,2024-01-28 10:40:48
TKT-02618,Technical Issue,2024-01-28 06:15:00,Self-Service,No,5.81,Yes,3.0,2024-01-28 12:03:36
TKT-02619,Technical Issue,2024-01-28 06:30:00,Self-Service,No,3.99,Yes,3.0,2024-01-28 10:29:24
TKT-02620,Billing Issue,2024-01-28 06:45:00,Self-Service,Yes,5.16,Yes,2.0,2024-01-28 11:54:36
TKT-02621,Account Issue,2024-01-28 07:00:00,Self-Service,Yes,2.91,Yes,2.0,2024-01-28 09:54:36
TKT-02622,Account Issue,2024-01-28 07:15:00,Self-Service,Yes,5.29,Yes,5.0,2024-01-28 12:32:23
